Id,Family,Genus,Subgenus,Species,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27
2040,Colletidae_2,Pachyprosopis,(Parapachyprosopis),Parapachyprosopis.sp,0.500919512,0.088160392,0.28074966,0.074064561,0.148662273,-0.071265849,0.114075397,-0.192775033,-0.086795649,-0.210317561,-0.082854154,-0.184312809,-0.116470013,-0.055074309,-0.395492103,-0.0169563,-0.361416912,0.070204118,-0.166893802,0.138783442,-0.151332156,0.176067221,0.082540051,0.129144174,0.14072693,0.058774799,0.093580969,-0.004496846
2041,Colletidae_2,Pachyprosopis,(Parapachyprosopis),Parapachyprosopis.sp,0.512488917,0.090473266,0.274133479,0.072696598,0.143134082,-0.055861449,0.104211157,-0.175377998,-0.103668719,-0.221281663,-0.090106497,-0.181588244,-0.091712444,-0.067019453,-0.40252973,-0.006978098,-0.346294304,0.061464277,-0.17990872,0.136348957,-0.145636486,0.176534369,0.092013466,0.123362304,0.148583092,0.056962169,0.085292709,-0.009735033
2042,Colletidae_2,Pachyprosopis,(Parapachyprosopis),Parapachyprosopis.sp,0.496709917,0.098196934,0.277451459,0.083131845,0.14614543,-0.05381321,0.096598387,-0.183811593,-0.120075988,-0.238903539,-0.107019676,-0.196805238,-0.099424465,-0.060718104,-0.396644303,-0.014686298,-0.342588202,0.066612395,-0.159192825,0.129718067,-0.121823285,0.175812787,0.084525328,0.141812015,0.148917758,0.063003282,0.096420463,-0.009549343
2043,Colletidae_2,Pachyprosopis,(Parapachyprosopis),Parapachyprosopis.sp,0.511101227,0.086952177,0.273869684,0.074597294,0.141774866,-0.051831281,0.110677689,-0.192431348,-0.12599054,-0.229560285,-0.099909566,-0.189410138,-0.093586442,-0.049373385,-0.397628017,-0.035404622,-0.336326373,0.061062156,-0.158408324,0.143373038,-0.133407194,0.186215,0.079112674,0.135531512,0.141665704,0.057500069,0.087054611,0.002779813
2044,Halictidae,Lasioglossum,(Australictus),plorator,0.500776386,0.037210692,0.254523687,0.041548877,0.210316295,-0.091566713,0.166819323,-0.173496812,-0.094030102,-0.211246846,-0.062502561,-0.167782975,-0.060933542,-0.091207304,-0.401321704,-0.00102698,-0.390691669,0.071902531,-0.179358877,0.137766723,-0.143619781,0.171347235,0.067507559,0.137860786,0.096447216,0.099309958,0.03606777,0.039380829
2045,Halictidae,Lasioglossum,(Australictus),plorator,0.500709021,0.041237109,0.238213815,0.05344751,0.21345015,-0.076890421,0.150850421,-0.191442759,-0.104604707,-0.218130196,-0.074852867,-0.179774997,-0.058596281,-0.097713462,-0.394640067,-0.008280537,-0.39062553,0.067254179,-0.171789653,0.143064854,-0.125518154,0.182989211,0.069460793,0.140775649,0.098950694,0.099915179,0.048992365,0.043548682
2048,Halictidae,Lasioglossum,(Australictus),plorator,0.5054396,0.040200406,0.256444191,0.049871695,0.18035778,-0.072249328,0.139979408,-0.172993944,-0.099669822,-0.220129992,-0.068713652,-0.17898081,-0.059591069,-0.098173535,-0.407007182,-0.009672754,-0.385689804,0.056226159,-0.177280859,0.139160281,-0.120660598,0.182048148,0.089523552,0.135245256,0.110922468,0.102003186,0.035945989,0.047445229
2049,Halictidae,Lasioglossum,(Australictus),plorator,0.494525562,0.040063725,0.248699346,0.04791937,0.207795186,-0.086759186,0.15397099,-0.195919178,-0.098004113,-0.218159854,-0.069527348,-0.175000039,-0.059053942,-0.091386283,-0.401502976,-0.013964746,-0.382905939,0.065447195,-0.175628101,0.145967121,-0.128150685,0.185075499,0.068599313,0.14521706,0.101032485,0.105712897,0.040150222,0.045786418
2061,Halictidae,Lasioglossum,(Australictus),tertium,0.5077209,0.043832097,0.238484387,0.049946624,0.2078905,-0.080743982,0.133669005,-0.188229813,-0.097213589,-0.213678373,-0.073813894,-0.174816037,-0.065371125,-0.099783442,-0.403776372,-0.022653322,-0.381856998,0.066127146,-0.168312613,0.144776086,-0.12128148,0.1893783,0.066044447,0.1470621,0.102053903,0.104171949,0.055762929,0.034610668
2062,Halictidae,Lasioglossum,(Australictus),tertium,0.513963074,0.035532442,0.24404042,0.049167688,0.20930601,-0.077217215,0.135616497,-0.194704158,-0.101912522,-0.217046595,-0.070704284,-0.177547026,-0.060500891,-0.100610002,-0.388552884,-0.018796362,-0.377901485,0.066687076,-0.18111745,0.138985417,-0.115995786,0.187848102,0.062154195,0.146629393,0.089797677,0.111586307,0.041807428,0.049484933
2064,Halictidae,Lasioglossum,(Australictus),tertium,0.503890032,0.041177063,0.243612988,0.052998134,0.194874019,-0.082137213,0.131405902,-0.180565434,-0.097685311,-0.223310426,-0.066012166,-0.185627445,-0.056710514,-0.094103285,-0.400951003,-0.028522663,-0.384271377,0.072866005,-0.173181643,0.149215134,-0.113398856,0.192040524,0.067197044,0.145774689,0.10603862,0.102292644,0.045192266,0.037902273
2065,Halictidae,Lasioglossum,(Australictus),tertium,0.51634339,0.052910486,0.239114317,0.05181244,0.198123702,-0.085192718,0.132297786,-0.181526785,-0.10355415,-0.217269406,-0.072970951,-0.170600465,-0.072047809,-0.096242084,-0.399545628,-0.024285938,-0.380650843,0.068214801,-0.171098158,0.139735471,-0.120344652,0.188836599,0.073611243,0.144291274,0.108033246,0.097929619,0.052688507,0.031386705
2066,Halictidae,Lasioglossum,(Australictus),tertium,0.509435584,0.05208418,0.238489579,0.050212986,0.212041412,-0.084964966,0.142982375,-0.184072115,-0.104731591,-0.212657091,-0.070491928,-0.165899691,-0.061605304,-0.091078155,-0.413046807,-0.013384255,-0.384102711,0.069532486,-0.171381734,0.136790048,-0.122005236,0.176891137,0.060127971,0.139923059,0.111993471,0.094979484,0.052294918,0.031642892
2067,Halictidae,Lasioglossum,(Australictus),tertium,0.524358376,0.033373085,0.235065185,0.047901368,0.188939337,-0.081016399,0.130850586,-0.177568924,-0.103242804,-0.214161149,-0.06694596,-0.168782571,-0.061780263,-0.087147963,-0.400003686,-0.032750775,-0.376740585,0.053763834,-0.179749591,0.146356569,-0.123728675,0.19058268,0.073152504,0.149193985,0.109184059,0.101964265,0.050641516,0.038291996
2068,Halictidae,Lasioglossum,(Australictus),tertium,0.526586346,0.033334498,0.240358171,0.044688734,0.190879406,-0.082984933,0.130491931,-0.175067174,-0.105446394,-0.209521001,-0.065493614,-0.162905402,-0.063200667,-0.085406832,-0.394666687,-0.034214569,-0.380433666,0.053388015,-0.182845119,0.143753919,-0.12900003,0.190599736,0.069971953,0.147668327,0.110502761,0.101285785,0.052295608,0.035380898
2069,Halictidae,Lasioglossum,(Australictus),tertium,0.515540443,0.02804034,0.248166584,0.040069627,0.190684313,-0.065083047,0.138952472,-0.17016141,-0.095111923,-0.219418505,-0.062445119,-0.17962146,-0.058430005,-0.09661684,-0.400963114,-0.020081465,-0.388566392,0.064801128,-0.173440433,0.141685604,-0.118748055,0.188845915,0.063923946,0.140992497,0.097631115,0.100283533,0.042806168,0.046264083
2071,Halictidae,Lasioglossum_1,(Homalictus),urbanum,0.525878631,0.099049693,0.204676862,0.037953783,0.145853577,-0.061297092,0.11348165,-0.216938092,-0.113255296,-0.235830241,-0.068221115,-0.200253635,-0.060929302,-0.11117459,-0.385797941,-0.016824296,-0.356581095,0.068839939,-0.139423922,0.160466673,-0.102136078,0.191054762,0.098141843,0.137017529,0.10824874,0.097498989,0.030063446,0.050436576
2072,Halictidae,Lasioglossum_1,(Homalictus),urbanum,0.494927519,0.135524383,0.199391282,0.068964008,0.113822343,-0.060186491,0.049356412,-0.232835294,-0.169166767,-0.242558214,-0.112964957,-0.214931509,-0.066298558,-0.123047378,-0.368202113,-0.054569203,-0.287677074,0.041118667,-0.094800541,0.151281598,-0.051646123,0.204315314,0.121794704,0.157544664,0.132122139,0.110982517,0.039341733,0.058396939
2073,Halictidae,Lasioglossum_1,(Homalictus),urbanum,0.544139231,0.123032299,0.197864246,0.061916559,0.105101729,-0.02442357,0.077853893,-0.189003694,-0.153145864,-0.219503419,-0.09618379,-0.207459992,-0.073328551,-0.113462686,-0.400235942,-0.015176384,-0.326611607,0.044484677,-0.111595398,0.129357434,-0.061049367,0.159750385,0.133474406,0.112688827,0.138539369,0.087810141,0.025177643,0.049989423
2074,Halictidae,Lasioglossum_1,(Homalictus),urbanum,0.492766551,0.0957787,0.212065513,0.056940592,0.147463216,-0.068188685,0.108668194,-0.217340597,-0.110841005,-0.250149153,-0.064231792,-0.212018989,-0.050071778,-0.125157156,-0.40738173,-0.007462543,-0.341406633,0.079336036,-0.138877074,0.157592311,-0.101644615,0.189629671,0.10370457,0.135576394,0.114042285,0.11483771,0.035744298,0.050625711
2075,Halictidae,Lasioglossum_1,(Homalictus),urbanum,0.497742778,0.12876422,0.213034137,0.056368521,0.142757682,-0.059537045,0.088089883,-0.210624458,-0.142162935,-0.236780117,-0.083854818,-0.202695391,-0.05706323,-0.118406092,-0.409143414,-0.020427904,-0.344601782,0.071366509,-0.123038437,0.14604369,-0.083505604,0.183095565,0.122623562,0.123578088,0.129044053,0.10331923,0.050078124,0.035935186
2077,Halictidae,Lasioglossum_1,(Homalictus),urbanum,0.522741523,0.118143575,0.215804298,0.056877771,0.132704108,-0.049871981,0.092701372,-0.197038688,-0.150651401,-0.220733482,-0.074327441,-0.202399686,-0.058418236,-0.112018586,-0.403340688,-0.005630683,-0.360657452,0.058021616,-0.120610072,0.132606588,-0.090621112,0.161993271,0.121794052,0.120740747,0.136822455,0.095306966,0.036058594,0.044002571
2078,Halictidae,Lasioglossum_1,(Homalictus),urbanum,0.50526309,0.138846538,0.20293085,0.06241238,0.128893385,-0.03342629,0.079662425,-0.219059711,-0.161024495,-0.241093404,-0.102838345,-0.211488338,-0.071799858,-0.125595519,-0.398728329,-0.010374548,-0.325133625,0.054414529,-0.08791698,0.137988404,-0.05586562,0.164239438,0.117480792,0.124500461,0.13635962,0.09814429,0.03271709,0.06049177
2080,Halictidae,Lasioglossum_1,(Homalictus),urbanum,0.517522875,0.086208631,0.203933966,0.046910964,0.155543781,-0.076831071,0.11942888,-0.215294838,-0.10168304,-0.237745598,-0.057699998,-0.191940977,-0.053292855,-0.114003563,-0.396550431,-0.01916621,-0.353660335,0.080511009,-0.151598895,0.156470051,-0.113480258,0.196167389,0.097360114,0.134573452,0.106946073,0.104826389,0.027230123,0.04931437
2081,Halictidae,Lasioglossum_1,(Homalictus),urbanum,0.536237115,0.054668248,0.204558298,0.037869344,0.156576904,-0.095542063,0.144213445,-0.190730777,-0.075062282,-0.226084288,-0.031875297,-0.17357291,-0.038613767,-0.09095521,-0.392867525,-0.021870958,-0.364157943,0.09174015,-0.175875625,0.162541712,-0.144901052,0.187853625,0.070788288,0.132152133,0.093004627,0.092570371,0.017974814,0.039360623
2082,Halictidae,Lasioglossum_1,(Homalictus),urbanum,0.47535331,0.115160531,0.212723321,0.052776109,0.136947956,-0.059285515,0.097696861,-0.229164173,-0.121620985,-0.246747747,-0.063482409,-0.214844078,-0.052937295,-0.132858136,-0.409450302,-0.013735153,-0.348400103,0.076408361,-0.108009768,0.158138553,-0.082215408,0.187791423,0.111409347,0.140906837,0.12075182,0.106734632,0.031233654,0.058718358
2084,Halictidae,Lasioglossum_1,(Homalictus),urbanum,0.491742622,0.097772656,0.213188598,0.05332101,0.153964309,-0.074710065,0.10365695,-0.217114685,-0.103428605,-0.243998631,-0.05857783,-0.199014729,-0.048596234,-0.116632999,-0.408866606,-0.007234477,-0.367476145,0.075413443,-0.134438371,0.153403349,-0.105824377,0.18694164,0.10378989,0.137832105,0.120425956,0.102164418,0.040439842,0.051856965
2085,Halictidae,Lasioglossum,(Parasphecodes),waterhousei,0.499799379,0.049851659,0.248770286,0.049761456,0.199514684,-0.076755152,0.146706199,-0.195052701,-0.106733107,-0.219532509,-0.06969855,-0.179056305,-0.060649496,-0.095666397,-0.402203631,-0.01766977,-0.378140342,0.072050478,-0.161540412,0.154007032,-0.138941934,0.182006177,0.062759167,0.140463865,0.109636014,0.096761095,0.050721743,0.038831071
2087,Halictidae,Lasioglossum,(Parasphecodes),waterhousei,0.487737232,0.010499826,0.249589183,0.064130305,0.208846272,-0.077095354,0.146040611,-0.192595638,-0.097614502,-0.221919124,-0.064045325,-0.175217859,-0.059144323,-0.096471324,-0.402175073,-0.025585582,-0.379678025,0.063510508,-0.168569232,0.150132591,-0.137870099,0.184363083,0.066939049,0.152713849,0.10567125,0.115997851,0.044272983,0.047536867
2088,Halictidae,Lasioglossum,(Parasphecodes),waterhousei,0.493441032,0.035051581,0.244958027,0.047653564,0.204927312,-0.076458002,0.143772028,-0.190905179,-0.097588262,-0.217536865,-0.064159384,-0.180158292,-0.06042361,-0.096696564,-0.404459867,-0.02078539,-0.383681191,0.068152668,-0.17427023,0.150327262,-0.130925239,0.188541818,0.069064907,0.141555223,0.1064179,0.105767801,0.052926578,0.045490376
2090,Halictidae,Lasioglossum,(Parasphecodes),waterhousei,0.504233606,0.053308904,0.24557468,0.047210076,0.202411367,-0.0834697,0.145808068,-0.195603596,-0.102004078,-0.220382439,-0.063123918,-0.177809094,-0.058170093,-0.102668694,-0.399060618,-0.006935087,-0.376088483,0.071737461,-0.166199807,0.146037558,-0.136628363,0.187609378,0.064470388,0.14028808,0.103055565,0.098081457,0.035721686,0.042595696
2091,Halictidae,Lasioglossum,(Parasphecodes),waterhousei,0.507888074,0.058947099,0.235299972,0.061994471,0.215155623,-0.081399413,0.135708166,-0.197591093,-0.115640258,-0.213215283,-0.078829927,-0.175253653,-0.073541875,-0.10528278,-0.404305581,-0.012924446,-0.373407755,0.068576179,-0.155684799,0.141785452,-0.126379405,0.17551272,0.066675528,0.140081081,0.113032068,0.103627928,0.054030169,0.035141738
2092,Halictidae,Lasioglossum,(Parasphecodes),waterhousei,0.485671535,0.0508667,0.245258248,0.051333543,0.215870885,-0.080816677,0.152612956,-0.203070352,-0.102932937,-0.220447369,-0.067791842,-0.179941681,-0.06150065,-0.100486853,-0.402197189,-0.010234296,-0.376921911,0.082678993,-0.166151279,0.150733326,-0.142218921,0.18112707,0.056763851,0.142130953,0.10644395,0.101118531,0.057093304,0.035008112
2093,Halictidae,Lasioglossum,(Parasphecodes),waterhousei,0.507576163,0.052828427,0.246441721,0.048637487,0.212686382,-0.076435456,0.147057652,-0.185983655,-0.11056986,-0.215293549,-0.075651337,-0.175590822,-0.070387959,-0.099566801,-0.399363412,-0.006697583,-0.377591663,0.072143391,-0.166104849,0.142131212,-0.141618827,0.172182685,0.069175027,0.137078637,0.107078653,0.100372422,0.051272309,0.034193605
2094,Halictidae,Lasioglossum,(Parasphecodes),waterhousei,0.508261995,0.053388037,0.244325883,0.047785931,0.21591086,-0.077078369,0.147371035,-0.185773053,-0.109563802,-0.213007519,-0.0783081,-0.174452675,-0.072271478,-0.100803998,-0.398992261,-0.009146561,-0.377775274,0.073716911,-0.166859758,0.141979353,-0.14070608,0.172669375,0.070004477,0.135234945,0.104932977,0.100415753,0.053669527,0.03507187
2095,Halictidae,Lasioglossum,(Parasphecodes),waterhousei,0.504808369,0.049452879,0.250329878,0.045122449,0.220748042,-0.069558277,0.146140971,-0.186110133,-0.104154376,-0.207614029,-0.074566323,-0.168220353,-0.067054547,-0.098518959,-0.406867672,-0.003005729,-0.387002516,0.069984608,-0.163413693,0.14137973,-0.145603288,0.163630544,0.068896712,0.128135499,0.103917404,0.095243201,0.053821037,0.040078571
2096,Halictidae,Lasioglossum,(Parasphecodes),waterhousei,0.50938543,0.044301724,0.234901324,0.053176986,0.205680486,-0.078078195,0.136284625,-0.197434396,-0.099988384,-0.220898997,-0.068518341,-0.178821256,-0.061056777,-0.098083847,-0.397128479,-0.019629315,-0.368206689,0.074060305,-0.17694026,0.148960152,-0.134814865,0.188122608,0.062737268,0.147566785,0.108294291,0.100630164,0.049370372,0.036127283
2097,Halictidae,Lasioglossum,(Parasphecodes),waterhousei,0.510997391,0.047729605,0.242840865,0.061570911,0.196540988,-0.084336286,0.129480511,-0.198273126,-0.108043499,-0.225410358,-0.07776118,-0.184293803,-0.067953116,-0.092652571,-0.390587788,-0.021139194,-0.368780394,0.064618321,-0.160279728,0.147186614,-0.132124822,0.185178705,0.070077171,0.149022074,0.107916232,0.115941069,0.047677371,0.03485804
2098,Apidae_3,Xylocopa,(Lestis),aeratus,0.538679604,0.045491756,0.360102058,0.058735542,0.214387011,-0.043054252,0.074678895,-0.132885317,-0.163878001,-0.190404815,-0.122801166,-0.121181679,-0.098407963,-0.045942907,-0.385664086,-0.035648841,-0.340198814,0.021911409,-0.129025465,0.090821164,-0.096217968,0.116905274,0.000174119,0.118932646,0.113829916,0.087853777,0.034341859,0.028466242
2099,Apidae_3,Xylocopa,(Lestis),aeratus,0.520376982,0.046740651,0.367620089,0.047027102,0.232707975,-0.064771661,0.103262834,-0.141963835,-0.149333638,-0.165787256,-0.12327514,-0.11425577,-0.103393089,-0.052221263,-0.391862417,-0.036274279,-0.347957239,0.025172519,-0.131924486,0.09638635,-0.101355818,0.12189846,-0.015347709,0.125701358,0.114429605,0.087376713,0.026052051,0.024970911
2100,Apidae_3,Xylocopa,(Lestis),aeratus,0.531696515,0.035582269,0.363967638,0.046940613,0.232473409,-0.065623955,0.103321803,-0.132314647,-0.151459894,-0.156311135,-0.117509932,-0.107983265,-0.104833232,-0.048793525,-0.388657394,-0.033935293,-0.349043428,0.017108852,-0.129212082,0.088519336,-0.10584928,0.116197449,-0.021552762,0.126707784,0.10669789,0.086581686,0.029960749,0.02732383
2101,Apidae_3,Xylocopa,(Lestis),aeratus,0.527965171,0.036714456,0.35568442,0.046044366,0.234550663,-0.064710152,0.100172327,-0.13349256,-0.150910914,-0.163955632,-0.114161003,-0.110239252,-0.10101812,-0.050761568,-0.391763764,-0.03532181,-0.356674362,0.01971493,-0.127428288,0.096001101,-0.105792296,0.118097946,-0.021527677,0.125901623,0.118163941,0.089903345,0.032739901,0.026103204
2102,Apidae_3,Xylocopa,(Lestis),aeratus,0.525883848,0.045375767,0.362501936,0.055925666,0.218585642,-0.046667052,0.087365332,-0.140397161,-0.16811318,-0.191842815,-0.124365923,-0.127594183,-0.096966461,-0.055710865,-0.390842478,-0.035369231,-0.335253483,0.021949458,-0.120073184,0.099086084,-0.095588829,0.121338716,-0.007090722,0.130809884,0.113654467,0.091152187,0.030303035,0.031943546
2103,Apidae_3,Xylocopa,(Lestis),aeratus,0.527955095,0.039393481,0.3597906,0.05396269,0.22330197,-0.047676462,0.087452065,-0.132603594,-0.167488258,-0.189875221,-0.128777578,-0.125661621,-0.105091474,-0.053984364,-0.382384141,-0.039698102,-0.339897422,0.01497651,-0.123567258,0.100794367,-0.098056659,0.126437598,-0.001556158,0.13043911,0.114842307,0.088794484,0.033476909,0.034701123
2104,Apidae_3,Xylocopa,(Lestis),aeratus,0.52777036,0.032130233,0.35554713,0.047284109,0.233050815,-0.065321719,0.116250526,-0.140468382,-0.146135358,-0.165428294,-0.119655847,-0.108723896,-0.105171163,-0.050027107,-0.393954014,-0.037533229,-0.350789335,0.02143522,-0.124605512,0.093594559,-0.101267339,0.121885247,-0.02263051,0.131069852,0.111956453,0.088872905,0.019633794,0.031230503
2105,Apidae_3,Xylocopa,(Lestis),aeratus,0.522601275,0.038919758,0.359317923,0.046877596,0.239555984,-0.061930244,0.10960497,-0.133101806,-0.152164187,-0.15983337,-0.122579113,-0.113607622,-0.10622876,-0.051643573,-0.387945773,-0.029268699,-0.356230427,0.022032591,-0.13162766,0.094913924,-0.111890348,0.113493321,-0.018853394,0.126415515,0.117636593,0.082648349,0.038802918,0.02408426
2106,Apidae_3,Xylocopa,(Lestis),aeratus,0.525189896,0.050006129,0.33818847,0.071342062,0.214354135,-0.049645325,0.0816829,-0.143157739,-0.173271056,-0.197470958,-0.134777865,-0.132773201,-0.102274163,-0.054267157,-0.391416018,-0.042811152,-0.346709473,0.020032371,-0.121913368,0.096799327,-0.076638442,0.130336578,0.006768189,0.129726299,0.124349263,0.09798044,0.056467532,0.023902326
2107,Apidae_3,Xylocopa,(Lestis),aeratus,0.524623313,0.041278432,0.351143932,0.048104257,0.23775362,-0.060376223,0.114496392,-0.138293788,-0.158767294,-0.161234657,-0.12314837,-0.111638994,-0.106829378,-0.053905147,-0.394524246,-0.030450521,-0.361302399,0.016758723,-0.124166904,0.091846852,-0.097071339,0.114416219,-0.005056027,0.125434104,0.112423567,0.087456173,0.030425133,0.03060457
2108,Apidae_3,Xylocopa,(Lestis),aeratus,0.524091517,0.036645446,0.356193573,0.047573226,0.244448708,-0.062835599,0.121754888,-0.138479801,-0.160706727,-0.161297735,-0.125577529,-0.106273787,-0.106138595,-0.049808322,-0.389284111,-0.031706176,-0.351725502,0.019680773,-0.131093982,0.092016791,-0.105639728,0.114279275,-0.012888567,0.122935309,0.104891695,0.087296656,0.031674357,0.029973944
2109,Apidae_3,Xylocopa,(Lestis),aeratus,0.517864256,0.045010973,0.366900932,0.048866589,0.242866284,-0.063972275,0.10800733,-0.1348328,-0.157485576,-0.160915635,-0.124958679,-0.109802693,-0.110226272,-0.048181865,-0.390609284,-0.029698996,-0.349528313,0.023314792,-0.131663316,0.088683266,-0.104469691,0.112180353,-0.017397724,0.122053905,0.108325606,0.083665393,0.042374445,0.023628993
2110,Apidae_3,Xylocopa,(Lestis),aeratus,0.522002092,0.044886246,0.355472373,0.049515737,0.237038035,-0.063929622,0.111092633,-0.136970688,-0.156405318,-0.158292911,-0.127098615,-0.113223074,-0.107318485,-0.054672641,-0.397954116,-0.03357306,-0.352651298,0.018343831,-0.126929166,0.09379394,-0.100422478,0.118330626,-0.007779303,0.124820196,0.11571211,0.086044444,0.035241537,0.024926977
2111,Apidae_3,Xylocopa_2,(Koptortosoma),aruana,0.510699924,0.003761781,0.342504697,0.021064239,0.271870397,-0.101694401,0.175942018,-0.157622993,-0.115244577,-0.131799569,-0.092196201,-0.074499717,-0.082850143,-0.022853334,-0.326861023,-0.010971614,-0.299915945,0.046599745,-0.211091428,0.099361533,-0.197592054,0.112555703,-0.096199836,0.121140502,0.108779375,0.06383592,0.012154796,0.031122206
2112,Apidae_3,Xylocopa_2,(Koptortosoma),aruana,0.521787084,-0.000339018,0.347766031,0.018771354,0.262942484,-0.089562826,0.168239093,-0.149964825,-0.124221252,-0.134824518,-0.092296393,-0.089941743,-0.081721064,-0.029112291,-0.323735889,-0.011554579,-0.295172652,0.04255021,-0.202558934,0.097390882,-0.191545367,0.11592848,-0.099624769,0.122727412,0.109067226,0.066335404,0.001074402,0.041596058
2113,Apidae_3,Xylocopa_2,(Koptortosoma),aruana,0.514008908,0.000912297,0.357278404,0.021356853,0.264086635,-0.084779426,0.169509529,-0.145872409,-0.122211479,-0.141837539,-0.097715218,-0.088928445,-0.089253313,-0.031433942,-0.335061315,-0.016871156,-0.308983846,0.044617815,-0.202799581,0.094796308,-0.182137908,0.111416442,-0.066318515,0.123327114,0.121368966,0.064521508,-0.021771267,0.048774581
2114,Apidae_3,Xylocopa_2,(Koptortosoma),aruana,0.516292492,0.00526627,0.34804393,0.023632221,0.25961276,-0.089839573,0.169726621,-0.15260926,-0.129510916,-0.140234517,-0.099052927,-0.09738246,-0.089233402,-0.035440351,-0.333882186,-0.015700587,-0.303817415,0.045597449,-0.202208502,0.102088323,-0.189164216,0.118061484,-0.085880082,0.127558913,0.111274673,0.069514492,0.02779917,0.039487597
2115,Apidae_3,Xylocopa_2,(Koptortosoma),aruana,0.511580603,0.014007762,0.346804615,0.027393846,0.271754062,-0.095267039,0.166055736,-0.154779582,-0.13126088,-0.139326408,-0.101241116,-0.09142627,-0.086106353,-0.034564777,-0.335172213,-0.011518393,-0.302013888,0.046903227,-0.204265109,0.102500863,-0.189484395,0.113017768,-0.084589873,0.121148431,0.117670775,0.065768693,0.020268036,0.036141879
2116,Apidae_3,Xylocopa_2,(Koptortosoma),aruana,0.513135321,0.004236246,0.350098969,0.024350395,0.264396386,-0.089923624,0.168425232,-0.148100991,-0.131049773,-0.133125359,-0.101029309,-0.087568919,-0.090738899,-0.028060387,-0.330170131,-0.01660909,-0.306863605,0.043912309,-0.207260997,0.096355671,-0.191500042,0.114853285,-0.087705988,0.122165696,0.108400452,0.065665744,0.041862384,0.031849024
2117,Apidae_3,Xylocopa_2,(Koptortosoma),aruana,0.516009182,0.005696434,0.338057313,0.019519683,0.274260436,-0.098306451,0.181298498,-0.15164665,-0.120202507,-0.132086763,-0.093041217,-0.084867689,-0.088300361,-0.026693804,-0.325294615,-0.007033907,-0.299815055,0.049735547,-0.210481433,0.097523812,-0.194572109,0.114593527,-0.09407002,0.121277622,0.101243457,0.059661803,0.01490843,0.032626837
2118,Apidae_3,Xylocopa_2,(Koptortosoma),aruana,0.518761531,0.003008404,0.346707751,0.021977714,0.264758048,-0.094975224,0.170852915,-0.155717402,-0.124770409,-0.143700546,-0.094504247,-0.097411216,-0.082590289,-0.035138089,-0.327815334,-0.015696041,-0.295308857,0.045821389,-0.201720675,0.106849545,-0.190915457,0.120099554,-0.081716078,0.130243176,0.107896017,0.069557165,-0.009634917,0.045081569
2119,Apidae_3,Xylocopa_2,(Koptortosoma),aruana,0.516905005,-0.017623572,0.358634536,0.008892517,0.257966976,-0.075173657,0.17293254,-0.135392069,-0.124323444,-0.126707861,-0.092541265,-0.08369393,-0.081820235,-0.022880847,-0.321135303,-0.015392799,-0.295958214,0.03265226,-0.212683233,0.093952508,-0.198617006,0.110519915,-0.086420484,0.121062019,0.108368187,0.064818062,-0.00130806,0.044967455
2120,Apidae_3,Xylocopa_2,(Koptortosoma),aruana,0.509218791,0.006751775,0.360276483,0.016970137,0.266997156,-0.094907384,0.170489344,-0.153065707,-0.12510357,-0.138419522,-0.095262598,-0.090803502,-0.085898368,-0.029524559,-0.324468745,-0.014464087,-0.299348104,0.04377723,-0.203413218,0.103383188,-0.193439203,0.118536032,-0.081903829,0.126356852,0.104705699,0.065873918,-0.002849839,0.03953563
2121,Apidae_3,Xylocopa_2,(Koptortosoma),aruana,0.519119877,0.001845896,0.344480413,0.026585657,0.269033444,-0.091969895,0.169036348,-0.15054881,-0.123498994,-0.136646471,-0.099545704,-0.088779867,-0.085729171,-0.032328054,-0.328127004,-0.010340498,-0.304338238,0.044661453,-0.207270144,0.099743246,-0.191604431,0.112422975,-0.087264168,0.119238284,0.10599715,0.067001264,0.019710621,0.039114822
2122,Apidae_3,Xylocopa_2,(Koptortosoma),aruana,0.517983243,0.0001902,0.354968985,0.018762722,0.256991441,-0.088385747,0.168122501,-0.147486844,-0.125556474,-0.13817505,-0.093457378,-0.089519954,-0.084375654,-0.029889162,-0.328322424,-0.013897012,-0.305138545,0.041681651,-0.201928819,0.100772261,-0.189050632,0.114938665,-0.093476424,0.1261458,0.103916392,0.066658612,0.019323787,0.038203857
2123,Megachilidae,Megachile_2,(Megachile),atrella,0.467167992,0.05631876,0.250407356,0.048686185,0.279182757,-0.099383449,0.18505349,-0.183151548,-0.14108487,-0.174422259,-0.107851016,-0.146719838,-0.104371516,-0.036379418,-0.419450964,-0.015400042,-0.350254228,0.048722222,-0.195763843,0.10781483,-0.144548548,0.153727172,0.080325793,0.144010583,0.142351306,0.076192641,0.058836292,0.019984162
2124,Megachilidae,Megachile_2,(Megachile),atrella,0.476572382,0.050826163,0.24930658,0.050103826,0.276107121,-0.094055365,0.179830335,-0.177590221,-0.139741008,-0.178897088,-0.106076006,-0.149000273,-0.10645748,-0.037306223,-0.420707594,-0.011909745,-0.352658905,0.042446981,-0.198419652,0.105984158,-0.133130027,0.156103839,0.076144024,0.142277722,0.13673756,0.077266217,0.062492672,0.02375001
